@relation BOOKKEEPER_Training_Set_5

@attribute Size numeric
@attribute 'Number Of Revisions(numNR)' numeric
@attribute 'Number Of DefectFixes(NumFix)' numeric
@attribute 'Number Of Comment Lines In Class' numeric
@attribute totalInvokedClasses numeric
@attribute 'Number Of Methods' numeric
@attribute 'Number Of Java Imports' numeric
@attribute ' Number Of Api Imports' numeric
@attribute 'Number Of Package Imports' numeric
@attribute 'Number Of Authors (numAuth)' numeric
@attribute 'CHURN value' numeric
@attribute 'CHURN MAX' numeric
@attribute 'CHURN Averange' numeric
@attribute 'LOC touched value' numeric
@attribute 'LOC added MAX' numeric
@attribute 'LOC added Averange' numeric
@attribute 'LOC deleted MAX' numeric
@attribute 'LOC deleted Averange' numeric
@attribute 'Is Buggy ' {YES,NO}

@data
166,2,1,3,6,5,3,11,0,1,166,149,83,166,149,83,0,83,YES
213,4,1,7,2,0,2,7,1,1,213,163,53.25,269,163,60.25,28,60.25,NO
866,1,0,25,9,47,5,16,16,1,866,866,866,866,866,866,0,866,YES
159,3,0,1,0,7,2,5,2,1,159,118,53,221,118,63.333333,19,63.333333,NO
100,2,1,1,0,3,3,8,2,1,100,100,50,108,100,52,4,52,NO
96,2,1,1,0,3,1,4,2,1,96,96,48,104,96,50,4,50,NO
841,7,2,25,10,47,7,22,4,1,841,559,120.142857,945,559,127.571429,28,127.571429,YES
525,9,2,37,42,15,12,53,3,3,89,28,9.888889,165,40,14.111111,13,14.111111,NO
83,1,1,1,0,9,0,3,0,1,6,6,6,8,7,7,1,7,NO
63,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,NO
76,0,0,7,7,1,0,10,0,0,0,0,0,0,0,0,0,0,NO
202,1,1,9,5,16,4,3,0,1,11,11,11,11,11,11,0,11,NO
155,2,0,15,2,6,2,22,0,2,7,6,3.5,25,7,5,9,5,YES
1262,11,6,78,16,57,12,21,9,3,454,199,41.272727,1034,330,63.181818,131,63.181818,YES
74,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,NO
101,2,0,5,2,7,2,4,0,2,11,9,5.5,31,18,9.5,9,9.5,NO
27,1,0,1,0,1,0,0,0,1,27,27,27,27,27,27,0,27,NO
22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
489,3,0,14,6,20,13,12,0,2,8,5,2.666667,14,5,3.666667,2,3.666667,YES
62,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
59,1,0,1,0,3,0,4,0,1,1,1,1,7,4,4,3,4,NO
99,1,0,1,0,10,0,3,0,1,5,5,5,5,5,5,0,5,NO
27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
77,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,NO
846,7,4,69,21,36,18,16,3,2,124,73,17.714286,494,128,42.571429,126,42.571429,NO
64,2,2,1,0,6,0,1,0,1,0,0,0,4,1,1,1,1,NO
45,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NO
54,1,0,2,0,4,0,0,0,1,17,17,17,17,17,17,0,17,NO
64,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,NO
132,1,0,3,1,4,3,8,0,1,8,8,8,10,9,9,1,9,NO
177,2,0,5,23,9,8,18,0,1,5,4,2.5,9,5,3.5,1,3.5,NO
70,1,0,1,0,3,0,11,0,1,70,70,70,70,70,70,0,70,NO
36,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NO
58,0,0,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,NO
62,0,0,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,NO
132,0,0,16,3,3,0,20,0,0,0,0,0,0,0,0,0,0,NO
74,0,0,5,0,1,0,10,0,0,0,0,0,0,0,0,0,0,NO
83,0,0,1,1,4,0,14,0,0,0,0,0,0,0,0,0,0,YES
74,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,NO
48,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,NO
74,1,0,4,3,2,0,7,0,1,14,14,14,26,20,20,6,20,NO
86,0,0,1,0,6,0,11,0,0,0,0,0,0,0,0,0,0,NO
355,2,0,14,7,19,10,21,0,1,0,0,0,44,20,11,20,11,NO
53,0,0,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,NO
798,10,2,51,10,52,9,22,3,2,226,74,22.6,440,94,31.3,37,31.3,YES
75,2,0,8,1,4,1,9,0,1,36,35,18,52,38,22,5,22,NO
125,5,1,8,3,8,3,7,1,2,47,16,9.4,81,20,12.8,5,12.8,NO
200,6,2,6,0,11,2,7,1,2,115,77,19.166667,143,81,21.5,5,21.5,NO
134,4,0,1,1,12,4,10,2,1,134,82,33.5,188,82,40.25,13,40.25,NO
57,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NO
123,2,0,24,0,6,0,5,0,1,15,15,7.5,21,15,9,3,9,NO
204,1,0,5,4,11,7,9,0,1,3,3,3,5,4,4,1,4,NO
162,1,0,6,5,5,3,4,0,1,162,162,162,162,162,162,0,162,NO
130,2,0,4,4,6,3,3,0,1,130,130,65,132,130,65.5,1,65.5,NO
108,1,0,1,0,9,1,1,0,1,108,108,108,108,108,108,0,108,NO
353,2,1,16,3,27,4,12,2,1,353,353,176.5,355,353,177,1,177,NO
80,0,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,NO
28,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NO
57,0,0,3,0,3,2,4,0,0,0,0,0,0,0,0,0,0,NO
306,2,0,10,8,16,3,17,0,2,314,310,157,318,310,156,6,156,YES
340,1,0,17,6,19,4,19,0,1,106,106,106,260,77,77,183,77,YES
103,0,0,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
98,0,0,1,0,6,1,3,0,0,0,0,0,0,0,0,0,0,NO
117,1,0,6,1,3,2,9,0,1,38,38,38,38,38,38,0,38,YES
215,0,0,1,11,5,3,14,8,0,0,0,0,0,0,0,0,0,NO
273,1,1,2,10,4,9,13,6,1,2,2,2,6,4,4,2,4,YES
460,1,1,8,19,11,14,16,5,1,2,2,2,8,5,5,3,5,YES
138,1,1,5,3,1,6,3,2,1,1,1,1,9,5,5,4,5,NO
358,1,1,2,17,5,14,13,6,1,1,1,1,3,2,2,1,2,NO
1248,2,2,84,27,54,18,12,18,2,6,5,3,12,8,4.5,3,4.5,YES
51,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,NO
157,1,1,1,5,3,1,0,0,1,3,3,3,5,4,4,1,4,NO
31,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
981,1,0,21,33,27,8,12,14,1,53,53,53,55,54,54,1,54,YES
180,0,0,10,1,8,3,0,0,0,0,0,0,0,0,0,0,0,NO
262,1,1,3,13,4,11,8,4,1,2,2,2,14,8,8,6,8,NO
553,1,1,50,14,17,19,2,3,1,2,2,2,8,5,5,3,5,YES
40,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
369,2,2,11,4,17,6,3,0,2,8,6,4,10,6,4.5,1,4.5,NO
390,1,1,9,12,4,12,12,3,1,2,2,2,4,3,3,1,3,NO
51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
577,0,0,47,9,21,10,2,7,0,0,0,0,0,0,0,0,0,YES
32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
66,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NO
188,1,1,8,4,11,2,3,5,1,0,0,0,2,1,1,1,1,YES
582,0,0,31,10,13,10,2,5,0,0,0,0,0,0,0,0,0,YES
160,1,1,7,4,1,7,2,0,1,2,2,2,4,3,3,1,3,YES
50,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
923,3,2,58,9,43,13,3,4,2,19,9,6.333333,35,11,5,13,5,YES
60,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NO
62,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,NO
87,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,NO
52,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
268,0,0,13,4,6,6,3,4,0,0,0,0,0,0,0,0,0,YES
163,0,0,1,4,16,2,0,1,0,0,0,0,0,0,0,0,0,NO
109,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,NO
147,0,0,18,0,17,7,0,0,0,0,0,0,0,0,0,0,0,NO
58,0,0,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,NO
44,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,NO
106,0,0,6,0,1,3,2,4,0,0,0,0,0,0,0,0,0,YES
139,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NO
326,0,0,1,23,2,1,0,0,0,0,0,0,0,0,0,0,0,YES
648,0,0,8,16,18,5,6,11,0,0,0,0,0,0,0,0,0,YES
792,2,1,37,18,21,10,9,11,1,14,12,7,20,12,8.5,3,8.5,YES
319,2,1,15,5,11,11,10,5,2,5,5,2.5,7,5,3,1,3,YES
55,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NO
191,0,0,2,6,4,2,5,2,0,0,0,0,0,0,0,0,0,NO
90,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,NO
273,0,0,6,8,7,8,3,3,0,0,0,0,0,0,0,0,0,YES
137,0,0,4,2,2,3,2,4,0,0,0,0,0,0,0,0,0,NO
79,0,0,3,0,2,0,2,3,0,0,0,0,0,0,0,0,0,NO
82,0,0,7,0,4,2,3,0,0,0,0,0,0,0,0,0,0,NO
147,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,NO
422,0,0,13,5,9,8,5,6,0,0,0,0,0,0,0,0,0,YES
979,1,1,31,20,29,8,4,13,1,1,1,1,9,5,5,4,5,YES
495,2,2,16,8,9,11,4,3,2,28,26,14,62,40,22.5,14,22.5,YES
189,0,0,4,2,5,2,2,5,0,0,0,0,0,0,0,0,0,YES
167,1,1,6,4,7,2,3,5,1,14,14,14,58,36,36,22,36,NO
86,1,1,1,1,1,3,4,0,1,2,2,2,4,3,3,1,3,NO
182,0,0,23,1,2,3,3,3,0,0,0,0,0,0,0,0,0,YES
361,1,1,11,5,13,14,4,3,1,3,3,3,39,21,21,18,21,YES
126,0,0,6,1,3,0,3,4,0,0,0,0,0,0,0,0,0,YES
106,0,0,4,0,6,2,0,3,0,0,0,0,0,0,0,0,0,NO
109,0,0,3,2,5,3,0,1,0,0,0,0,0,0,0,0,0,NO
85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
236,0,0,4,2,16,1,7,2,0,0,0,0,0,0,0,0,0,NO
315,2,2,7,1,17,1,1,1,2,1,1,0.5,7,3,2,2,2,YES
695,4,4,13,1,51,2,1,0,3,5,2,1.25,21,5,2.75,3,2.75,YES
27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
89,0,0,1,3,3,0,6,0,0,0,0,0,0,0,0,0,0,NO
301,1,1,8,5,10,4,10,10,1,0,0,0,2,1,1,1,1,YES
153,0,0,4,7,8,3,9,7,0,0,0,0,0,0,0,0,0,YES
92,0,0,4,3,6,2,3,2,0,0,0,0,0,0,0,0,0,NO
466,1,1,21,9,25,8,9,6,1,0,0,0,2,1,1,1,1,YES
93,0,0,4,3,6,2,3,2,0,0,0,0,0,0,0,0,0,NO
244,0,0,9,5,9,1,6,1,0,0,0,0,0,0,0,0,0,NO
192,0,0,3,0,10,3,1,5,0,0,0,0,0,0,0,0,0,YES
252,1,1,16,4,1,1,5,3,1,2,2,2,10,6,6,4,6,NO
109,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NO
601,0,0,18,12,28,8,8,22,0,0,0,0,0,0,0,0,0,YES
565,1,1,25,6,18,10,11,10,1,0,0,0,2,1,1,1,1,YES
69,0,0,1,2,4,0,0,2,0,0,0,0,0,0,0,0,0,NO
77,0,0,4,1,7,2,1,0,0,0,0,0,0,0,0,0,0,NO
94,0,0,2,2,4,8,0,3,0,0,0,0,0,0,0,0,0,YES
337,0,0,2,7,19,5,0,3,0,0,0,0,0,0,0,0,0,NO
214,0,0,2,8,3,3,0,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,NO
25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
84,0,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
104,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NO
172,0,0,3,0,8,2,0,2,0,0,0,0,0,0,0,0,0,NO
70,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NO
140,0,0,3,2,4,5,2,2,0,0,0,0,0,0,0,0,0,NO
156,1,1,1,3,7,5,4,1,1,2,2,2,4,3,3,1,3,NO
248,0,0,10,4,14,1,2,0,0,0,0,0,0,0,0,0,0,NO
277,1,1,2,11,14,8,6,7,1,2,2,2,4,3,3,1,3,YES
189,2,0,1,11,5,4,17,3,2,189,189,94.5,193,189,95.5,2,95.5,NO
194,2,0,8,1,4,0,8,1,2,194,118,97,212,118,101.5,9,101.5,NO
346,2,0,1,1,2,1,1,0,2,170,158,85,204,158,93.5,17,93.5,NO
304,2,0,12,1,8,7,9,4,2,304,303,152,308,303,153,2,153,NO
356,2,1,6,14,15,5,10,8,2,278,273,139,298,10,7.5,283,7.5,YES
84,2,1,1,0,7,1,0,6,2,7,5,3.5,11,2,1,5,1,NO
53,1,1,1,0,5,0,0,1,1,5,5,5,5,0,0,5,0,NO
132,0,0,5,1,3,3,4,0,0,0,0,0,0,0,0,0,0,NO
4088,0,0,93,9,219,0,0,0,0,0,0,0,0,0,0,0,0,NO
691,3,2,43,11,21,7,25,9,2,36,33,12,196,79,26.666667,112,26.666667,YES
47,2,0,1,0,0,1,1,0,2,47,40,23.5,57,40,26,5,26,NO
101,1,1,2,2,12,0,0,1,1,49,49,49,49,0,0,49,0,NO
510,2,2,13,16,18,13,11,19,1,7,5,3.5,9,6,4,1,4,YES
328,1,1,17,9,13,8,13,4,1,3,3,3,3,3,3,0,3,YES
273,0,0,4,12,9,3,12,8,0,0,0,0,0,0,0,0,0,YES
136,0,0,4,2,4,9,3,7,0,0,0,0,0,0,0,0,0,NO
56,0,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,NO
74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
359,1,1,10,9,8,7,4,16,1,2,2,2,2,2,2,0,2,YES
174,0,0,16,1,1,4,2,3,0,0,0,0,0,0,0,0,0,NO
148,0,0,9,0,2,3,2,2,0,0,0,0,0,0,0,0,0,NO
92,0,0,6,2,0,2,3,2,0,0,0,0,0,0,0,0,0,NO
45,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
168,0,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,NO
77,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,NO
666,1,1,40,8,3,6,0,0,1,2,2,2,16,9,9,7,9,NO
88,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
262,1,1,18,14,5,10,11,5,1,2,2,2,6,4,4,2,4,NO
54,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,NO
48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES
140,0,0,3,3,5,5,0,1,0,0,0,0,0,0,0,0,0,YES
152,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
131,0,0,8,1,3,5,0,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,NO
129,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
43,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NO
243,0,0,7,6,5,3,9,2,0,0,0,0,0,0,0,0,0,YES
62,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
45,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
97,1,1,4,1,3,2,6,0,1,3,3,3,3,3,3,0,3,NO
476,1,0,50,6,20,4,14,0,1,476,476,476,476,476,476,0,476,NO
77,1,0,4,0,8,2,1,0,1,77,77,77,77,77,77,0,77,NO
69,1,0,1,1,0,6,2,0,1,69,69,69,69,69,69,0,69,NO
104,1,0,1,0,10,4,0,0,1,104,104,104,104,104,104,0,104,NO
115,1,0,1,0,11,5,0,0,1,115,115,115,115,115,115,0,115,NO
421,1,0,1,0,30,0,13,0,1,421,421,421,421,421,421,0,421,NO
61,1,0,1,0,5,0,0,0,1,61,61,61,61,61,61,0,61,NO
2009,2,1,172,24,117,13,34,0,2,2009,2009,1004.5,2033,2009,1010.5,12,1010.5,NO
179,1,0,8,2,4,0,2,0,1,179,179,179,179,179,179,0,179,NO
106,1,0,11,1,3,4,5,0,1,106,106,106,106,106,106,0,106,NO
33,1,0,1,1,1,1,3,0,1,33,33,33,33,33,33,0,33,NO
657,1,0,10,12,54,6,9,0,1,657,657,657,657,657,657,0,657,NO
295,1,0,6,4,27,5,7,0,1,295,295,295,295,295,295,0,295,NO
872,1,0,86,9,62,7,13,0,1,872,872,872,872,872,872,0,872,NO
444,1,0,29,14,1,10,12,0,1,444,444,444,444,444,444,0,444,NO
168,1,0,6,7,6,7,7,0,1,168,168,168,168,168,168,0,168,NO
752,1,0,15,13,51,10,11,0,1,752,752,752,752,752,752,0,752,NO
135,1,0,4,4,6,1,7,0,1,135,135,135,135,135,135,0,135,NO
1126,1,0,39,3,71,0,0,0,1,1126,1126,1126,1126,1126,1126,0,1126,NO
163,1,0,8,1,0,2,5,0,1,163,163,163,163,163,163,0,163,NO
184,1,0,1,3,18,0,1,0,1,184,184,184,184,184,184,0,184,NO
51,1,0,1,1,2,0,1,0,1,51,51,51,51,51,51,0,51,NO
25,1,0,1,0,1,0,0,0,1,25,25,25,25,25,25,0,25,NO
180,1,0,3,1,22,0,0,0,1,180,180,180,180,180,180,0,180,NO
64,1,0,1,3,4,0,1,0,1,64,64,64,64,64,64,0,64,NO
101,1,0,8,3,6,0,2,0,1,101,101,101,101,101,101,0,101,NO
512,1,0,12,4,18,2,1,0,1,512,512,512,512,512,512,0,512,NO
187,1,0,2,3,9,2,0,0,1,187,187,187,187,187,187,0,187,NO
56,1,0,3,0,3,2,1,0,1,56,56,56,56,56,56,0,56,NO
39,1,0,1,0,0,0,0,0,1,39,39,39,39,39,39,0,39,NO
261,1,0,1,2,22,0,0,0,1,261,261,261,261,261,261,0,261,NO
73,1,0,1,3,3,0,1,0,1,73,73,73,73,73,73,0,73,NO
65,1,0,1,3,3,0,1,0,1,65,65,65,65,65,65,0,65,NO
329,1,0,1,3,38,0,1,0,1,329,329,329,329,329,329,0,329,NO
64,1,0,1,2,5,1,8,0,1,64,64,64,64,64,64,0,64,NO
164,1,0,16,9,11,6,6,0,1,164,164,164,164,164,164,0,164,NO
624,2,1,23,6,39,5,31,0,2,624,621,312,628,621,313,2,313,NO
74,1,0,2,1,4,0,7,0,1,74,74,74,74,74,74,0,74,NO
117,1,0,12,1,11,0,4,0,1,117,117,117,117,117,117,0,117,NO
84,1,0,2,0,8,0,11,0,1,84,84,84,84,84,84,0,84,NO
226,2,1,48,3,11,0,12,0,2,226,226,113,228,226,113.5,1,113.5,NO
76,1,0,1,0,7,0,10,0,1,76,76,76,76,76,76,0,76,NO
323,1,0,28,3,11,3,10,0,1,323,323,323,323,323,323,0,323,NO
72,0,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
48,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,NO
89,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,NO
380,0,0,2,0,15,1,13,0,0,0,0,0,0,0,0,0,0,NO
141,1,1,5,5,4,0,10,1,1,3,3,3,5,4,4,1,4,NO
148,1,1,3,4,3,3,13,1,1,6,6,6,10,8,8,2,8,NO
191,0,0,4,7,11,4,4,1,0,0,0,0,0,0,0,0,0,NO
46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
165,0,0,8,11,3,2,18,0,0,0,0,0,0,0,0,0,0,NO
171,0,0,45,2,15,1,5,0,0,0,0,0,0,0,0,0,0,NO
56,0,0,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
179,0,0,32,1,7,1,7,0,0,0,0,0,0,0,0,0,0,NO
74,0,0,1,2,5,0,2,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
156,0,0,17,4,1,2,14,0,0,0,0,0,0,0,0,0,0,NO
84,0,0,9,2,1,0,13,0,0,0,0,0,0,0,0,0,0,NO
117,0,0,12,1,3,1,8,0,0,0,0,0,0,0,0,0,0,NO
94,0,0,15,0,4,0,6,0,0,0,0,0,0,0,0,0,0,NO
71,0,0,9,1,1,0,9,0,0,0,0,0,0,0,0,0,0,NO
183,0,0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,NO
85,0,0,11,2,1,0,13,0,0,0,0,0,0,0,0,0,0,NO
183,0,0,2,1,6,3,2,0,0,0,0,0,0,0,0,0,0,NO
70,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,NO
54,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,NO
160,0,0,1,0,13,2,8,0,0,0,0,0,0,0,0,0,0,NO
125,0,0,17,6,6,1,9,0,0,0,0,0,0,0,0,0,0,NO
151,0,0,12,4,6,0,14,0,0,0,0,0,0,0,0,0,0,NO
422,1,1,61,9,26,1,26,0,1,1,1,1,1,1,1,0,1,NO
221,1,1,25,1,0,1,14,0,1,2,2,2,2,2,2,0,2,NO
50,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,NO
624,0,0,81,14,26,9,33,0,0,0,0,0,0,0,0,0,0,NO
377,0,0,15,6,21,6,38,0,0,0,0,0,0,0,0,0,0,NO
383,0,0,59,4,7,2,24,0,0,0,0,0,0,0,0,0,0,NO
72,0,0,4,6,2,1,12,0,0,0,0,0,0,0,0,0,0,NO
92,0,0,7,2,3,1,6,0,0,0,0,0,0,0,0,0,0,NO
282,1,1,67,2,10,4,22,0,1,2,2,2,4,1,1,3,1,NO
371,0,0,29,6,13,4,14,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,NO
108,0,0,17,0,3,0,10,0,0,0,0,0,0,0,0,0,0,NO
111,0,0,24,1,1,2,11,0,0,0,0,0,0,0,0,0,0,NO
319,0,0,28,4,17,3,27,0,0,0,0,0,0,0,0,0,0,NO
129,0,0,6,2,4,1,19,0,0,0,0,0,0,0,0,0,0,NO
49,0,0,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,NO
358,0,0,30,7,18,4,28,0,0,0,0,0,0,0,0,0,0,NO
277,0,0,35,2,7,4,29,0,0,0,0,0,0,0,0,0,0,NO
49,0,0,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,NO
89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
41,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
66,0,0,4,1,4,2,4,0,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,NO
24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,NO
72,0,0,1,0,4,3,5,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,NO
47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
183,0,0,1,2,9,2,4,0,0,0,0,0,0,0,0,0,0,NO
49,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
98,0,0,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,NO
143,0,0,23,2,9,1,0,0,0,0,0,0,0,0,0,0,0,NO
43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
42,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NO
56,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,NO
44,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
254,0,0,6,20,1,2,1,0,0,0,0,0,0,0,0,0,0,NO
16883,0,0,351,30,810,0,0,0,0,0,0,0,0,0,0,0,0,NO
74,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,NO
153,0,0,4,2,0,3,5,0,0,0,0,0,0,0,0,0,0,NO
68,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,NO
100,0,0,6,1,0,2,8,0,0,0,0,0,0,0,0,0,0,NO
550,1,1,17,12,22,9,26,6,1,1,1,1,5,3,3,2,3,NO
437,0,0,29,0,4,4,0,0,0,0,0,0,0,0,0,0,0,NO
1038,2,2,16,35,39,14,29,1,2,5,4,2.5,11,6,4,2,4,NO
104,1,1,3,0,3,2,4,0,1,3,3,3,15,9,9,6,9,NO
332,1,1,8,4,7,8,12,5,1,1,1,1,3,2,2,1,2,NO
123,0,0,4,1,3,2,6,1,0,0,0,0,0,0,0,0,0,NO
106,0,0,2,3,3,4,3,1,0,0,0,0,0,0,0,0,0,NO
106,0,0,1,9,2,4,6,6,0,0,0,0,0,0,0,0,0,NO
94,1,1,1,6,2,2,2,6,1,1,1,1,3,2,2,1,2,NO
101,1,1,3,7,2,2,17,0,1,0,0,0,4,2,2,2,2,NO
38,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,NO
628,3,1,22,4,52,9,6,1,2,44,33,14.666667,46,33,15,1,15,NO
32,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NO
111,0,0,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,NO
35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
90,0,0,2,1,7,2,5,0,0,0,0,0,0,0,0,0,0,NO
27,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
28,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NO
92,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,NO
956,3,1,84,16,50,14,28,1,1,73,63,24.333333,351,199,70.333333,136,70.333333,YES
